Transaction_ID,Date,User_ID,Amount,Status,Payment_Method,Service,City,Failure_Reason
TXN3451,2024-04-22,U648,9518,Failed,UPI,Bills,Delhi,Bank Declined
TXN3452,2024-08-30,U710,2590,Failed,Card,Recharge,Hyderabad,Insufficient Balance
TXN3453,2024-11-30,U209,6351,Failed,Card,Loans,Mumbai,Insufficient Balance
TXN3454,2024-04-28,U653,2298,Success,Card,Recharge,Pune,
TXN3455,2024-01-27,U970,7733,Success,UPI,Money Transfer,Pune,
TXN3456,2024-12-09,U999,1528,Failed,Wallet,Insurance,Bangalore,Wrong PIN
TXN3457,2024-09-28,U126,1459,Failed,Wallet,Insurance,Bangalore,Server Error
TXN3458,2024-08-19,U294,9737,Failed,Wallet,Loans,Hyderabad,Server Error
TXN3459,2024-08-12,U572,4320,Failed,UPI,Insurance,Pune,Wrong Info
TXN3460,2024-01-24,U581,384,Failed,Wallet,Loans,Mumbai,Bank Declined
TXN3461,2024-01-23,U890,8553,Success,Card,Recharge,Hyderabad,
TXN3462,2024-09-06,U812,6822,Success,UPI,Insurance,Mumbai,
TXN3463,2024-04-24,U509,8809,Failed,Card,Bills,Bangalore,Wrong PIN
TXN3464,2024-04-12,U801,2265,Success,UPI,Bills,Pune,
TXN3465,2024-01-17,U305,1228,Failed,Card,Recharge,Hyderabad,Server Error
TXN3466,2024-06-03,U341,3210,Failed,Wallet,Recharge,Hyderabad,Insufficient Balance
TXN3467,2024-11-18,U447,1334,Failed,Wallet,Bills,Mumbai,Bank Declined
TXN3468,2024-08-24,U761,2372,Failed,Wallet,Loans,Delhi,Wrong PIN
TXN3469,2024-04-10,U720,2152,Failed,Wallet,Bills,Pune,Wrong Info
TXN3470,2024-04-23,U820,6385,Success,UPI,Money Transfer,Pune,
TXN3471,2024-09-27,U597,8101,Failed,UPI,Recharge,Hyderabad,Bank Declined
TXN3472,2024-01-26,U530,9461,Failed,Wallet,Bills,Hyderabad,Wrong Info
TXN3473,2024-03-26,U926,1553,Failed,Wallet,Loans,Mumbai,Wrong Info
TXN3474,2024-08-28,U906,8404,Failed,Card,Money Transfer,Pune,Server Error
TXN3475,2024-06-09,U979,329,Failed,Card,Insurance,Bangalore,Bank Declined
TXN3476,2024-08-04,U820,9275,Failed,Card,Money Transfer,Delhi,Wrong Info
TXN3477,2024-03-25,U709,5962,Failed,UPI,Money Transfer,Bangalore,Bank Declined
TXN3478,2024-08-17,U784,823,Failed,UPI,Recharge,Pune,Server Error
TXN3479,2024-04-22,U267,1985,Success,UPI,Insurance,Delhi,
TXN3480,2024-04-27,U598,5564,Failed,Wallet,Loans,Mumbai,Bank Declined
TXN3481,2024-07-17,U264,5387,Success,Wallet,Money Transfer,Delhi,
TXN3482,2024-08-17,U380,9423,Success,UPI,Loans,Hyderabad,
TXN3483,2024-08-31,U921,3902,Failed,Wallet,Loans,Delhi,Wrong Info
TXN3484,2024-02-21,U117,9189,Success,UPI,Loans,Delhi,
TXN3485,2024-03-02,U126,5523,Failed,Wallet,Loans,Pune,Server Error
TXN3486,2024-11-21,U338,7429,Failed,Wallet,Loans,Delhi,Wrong PIN
TXN3487,2024-01-12,U492,6830,Failed,Card,Insurance,Bangalore,Wrong PIN
TXN3488,2024-01-23,U123,5799,Failed,Wallet,Recharge,Hyderabad,Server Error
TXN3489,2024-12-17,U838,8603,Failed,UPI,Insurance,Mumbai,Wrong PIN
TXN3490,2024-06-21,U151,887,Failed,Wallet,Bills,Delhi,Bank Declined
TXN3491,2024-05-06,U910,9887,Failed,Wallet,Money Transfer,Hyderabad,Server Error
TXN3492,2024-07-07,U610,6722,Success,UPI,Loans,Bangalore,
TXN3493,2024-01-25,U429,3247,Success,Wallet,Recharge,Mumbai,
TXN3494,2024-07-05,U689,4540,Failed,Wallet,Recharge,Bangalore,Wrong Info
TXN3495,2024-12-30,U265,7331,Success,Card,Money Transfer,Mumbai,
TXN3496,2024-05-31,U670,7388,Failed,Wallet,Loans,Mumbai,Wrong Info
TXN3497,2024-05-08,U416,5506,Success,Wallet,Loans,Mumbai,
TXN3498,2024-01-16,U828,2395,Success,UPI,Recharge,Bangalore,
TXN3499,2024-09-27,U898,3379,Failed,Wallet,Money Transfer,Hyderabad,Insufficient Balance
TXN3500,2024-09-11,U823,4455,Failed,UPI,Recharge,Hyderabad,Wrong PIN
TXN3501,2024-07-01,U500,8547,Failed,Wallet,Bills,Bangalore,Insufficient Balance
TXN3502,2024-07-23,U446,7808,Failed,Card,Insurance,Hyderabad,Insufficient Balance
TXN3503,2024-10-29,U685,1104,Success,UPI,Insurance,Bangalore,
TXN3504,2024-01-01,U745,6186,Failed,Wallet,Bills,Delhi,Insufficient Balance
TXN3505,2024-03-15,U283,2196,Failed,Wallet,Loans,Delhi,Wrong PIN
TXN3506,2024-03-02,U113,445,Failed,UPI,Bills,Mumbai,Wrong PIN
TXN3507,2024-06-06,U632,2450,Failed,Wallet,Loans,Delhi,Bank Declined
TXN3508,2024-04-03,U269,2803,Failed,Card,Insurance,Mumbai,Insufficient Balance
TXN3509,2024-03-23,U566,2137,Success,Wallet,Money Transfer,Delhi,
TXN3510,2024-07-20,U353,6082,Failed,Wallet,Money Transfer,Pune,Bank Declined
TXN3511,2024-08-05,U909,3137,Failed,Card,Recharge,Mumbai,Wrong PIN
TXN3512,2024-10-16,U427,1760,Success,UPI,Recharge,Pune,
TXN3513,2024-02-01,U900,310,Success,UPI,Recharge,Delhi,
TXN3514,2024-02-29,U928,5825,Success,Wallet,Bills,Mumbai,
TXN3515,2024-02-26,U100,2784,Failed,Card,Loans,Mumbai,Server Error
TXN3516,2024-03-11,U813,9959,Success,Card,Insurance,Hyderabad,
TXN3517,2024-09-15,U198,9760,Failed,Wallet,Loans,Mumbai,Bank Declined
TXN3518,2024-04-28,U821,9497,Failed,UPI,Bills,Hyderabad,Wrong Info
TXN3519,2024-10-16,U407,6129,Failed,Card,Bills,Hyderabad,Wrong PIN
TXN3520,2024-01-04,U339,7832,Failed,Card,Bills,Mumbai,Insufficient Balance
TXN3521,2024-03-21,U487,4662,Failed,Wallet,Bills,Mumbai,Wrong PIN
TXN3522,2024-06-07,U849,2869,Failed,Wallet,Loans,Hyderabad,Bank Declined
TXN3523,2024-05-27,U203,8732,Failed,UPI,Insurance,Bangalore,Insufficient Balance
TXN3524,2024-09-04,U315,4382,Failed,Wallet,Money Transfer,Pune,Wrong Info
TXN3525,2024-10-24,U567,2614,Failed,Card,Bills,Delhi,Bank Declined
TXN3526,2024-07-29,U639,140,Failed,Wallet,Loans,Pune,Server Error
TXN3527,2024-03-14,U188,3527,Failed,Card,Recharge,Bangalore,Wrong PIN
TXN3528,2024-10-12,U503,5615,Failed,Card,Recharge,Delhi,Wrong Info
TXN3529,2024-02-22,U159,4313,Failed,UPI,Bills,Hyderabad,Insufficient Balance
TXN3530,2024-03-14,U324,9229,Success,Wallet,Bills,Pune,
TXN3531,2024-04-26,U878,1529,Failed,UPI,Insurance,Delhi,Server Error
TXN3532,2024-03-01,U757,8637,Success,Wallet,Loans,Delhi,
TXN3533,2024-12-21,U201,2523,Success,Wallet,Insurance,Hyderabad,
TXN3534,2024-11-20,U663,6265,Failed,UPI,Loans,Bangalore,Wrong PIN
TXN3535,2024-02-18,U879,2414,Success,Wallet,Recharge,Delhi,
TXN3536,2024-12-12,U783,9058,Success,Card,Loans,Delhi,
TXN3537,2024-12-12,U974,2912,Failed,Wallet,Money Transfer,Pune,Wrong Info
TXN3538,2024-10-16,U852,524,Success,UPI,Loans,Bangalore,
TXN3539,2024-01-11,U599,6382,Success,Wallet,Insurance,Hyderabad,
TXN3540,2024-07-28,U741,2790,Failed,Wallet,Money Transfer,Mumbai,Bank Declined
TXN3541,2024-10-30,U488,4352,Success,UPI,Money Transfer,Mumbai,
TXN3542,2024-04-20,U168,4806,Success,UPI,Insurance,Mumbai,
TXN3543,2024-04-16,U306,4993,Failed,UPI,Bills,Mumbai,Wrong PIN
TXN3544,2024-10-23,U513,5598,Success,Wallet,Insurance,Bangalore,
TXN3545,2024-05-17,U631,403,Success,Wallet,Bills,Delhi,
TXN3546,2024-03-14,U884,826,Failed,UPI,Bills,Pune,Bank Declined
TXN3547,2024-09-12,U404,7610,Failed,Card,Loans,Pune,Server Error
TXN3548,2024-09-10,U339,3507,Failed,Wallet,Bills,Pune,Insufficient Balance
TXN3549,2024-09-13,U422,8810,Failed,Wallet,Bills,Pune,Wrong PIN
TXN3550,2024-02-13,U866,7585,Success,UPI,Recharge,Mumbai,
TXN3551,2024-09-04,U211,5464,Success,Wallet,Money Transfer,Bangalore,
TXN3552,2024-07-04,U333,3682,Success,Wallet,Loans,Mumbai,
TXN3553,2024-11-12,U399,8463,Success,Wallet,Loans,Mumbai,
TXN3554,2024-12-21,U900,1203,Failed,Card,Recharge,Bangalore,Wrong Info
TXN3555,2024-07-30,U933,8378,Failed,Wallet,Bills,Mumbai,Wrong Info
TXN3556,2024-01-06,U919,6581,Success,Card,Bills,Delhi,
TXN3557,2024-02-28,U351,9031,Success,UPI,Money Transfer,Mumbai,
TXN3558,2024-05-27,U890,3876,Failed,UPI,Recharge,Mumbai,Bank Declined
TXN3559,2024-06-23,U184,2475,Success,Wallet,Recharge,Delhi,
TXN3560,2024-03-30,U170,5111,Failed,Wallet,Insurance,Pune,Server Error
TXN3561,2024-02-16,U100,3375,Failed,UPI,Insurance,Bangalore,Server Error
TXN3562,2024-02-24,U668,6873,Failed,UPI,Bills,Delhi,Bank Declined
TXN3563,2024-12-29,U758,3172,Success,Card,Recharge,Delhi,
TXN3564,2024-11-08,U563,7263,Failed,UPI,Insurance,Pune,Server Error
TXN3565,2024-04-11,U534,2292,Success,Card,Loans,Pune,
TXN3566,2024-12-17,U741,7736,Failed,Wallet,Money Transfer,Pune,Server Error
TXN3567,2024-06-23,U713,795,Failed,Card,Recharge,Hyderabad,Wrong PIN
TXN3568,2024-05-27,U560,5739,Failed,UPI,Bills,Delhi,Wrong Info
TXN3569,2024-09-06,U778,7038,Success,Wallet,Bills,Hyderabad,
TXN3570,2024-04-11,U837,4209,Failed,UPI,Insurance,Hyderabad,Wrong Info
TXN3571,2024-04-18,U778,3481,Failed,Wallet,Insurance,Bangalore,Bank Declined
TXN3572,2024-05-04,U986,370,Failed,UPI,Loans,Bangalore,Wrong Info
TXN3573,2024-12-16,U101,5991,Failed,UPI,Insurance,Mumbai,Bank Declined
TXN3574,2024-10-16,U381,7434,Success,Card,Recharge,Mumbai,
TXN3575,2024-01-16,U568,165,Success,Card,Loans,Delhi,
TXN3576,2024-04-05,U872,6172,Success,Card,Recharge,Hyderabad,
TXN3577,2024-06-05,U825,6748,Failed,Card,Bills,Mumbai,Wrong PIN
TXN3578,2024-03-01,U321,470,Success,Card,Loans,Mumbai,
TXN3579,2024-06-30,U935,7899,Failed,Card,Recharge,Mumbai,Wrong Info
TXN3580,2024-08-21,U131,5585,Success,Card,Recharge,Delhi,
TXN3581,2024-10-27,U985,2549,Success,Card,Insurance,Delhi,
TXN3582,2024-02-07,U252,7181,Failed,Card,Loans,Mumbai,Wrong PIN
TXN3583,2024-12-28,U335,6788,Failed,Card,Insurance,Delhi,Wrong PIN
TXN3584,2024-04-03,U686,4603,Failed,Card,Recharge,Hyderabad,Wrong PIN
TXN3585,2024-02-24,U153,5817,Success,Wallet,Bills,Bangalore,
TXN3586,2024-03-23,U883,9487,Failed,Card,Loans,Hyderabad,Insufficient Balance
TXN3587,2024-11-05,U766,524,Failed,Wallet,Loans,Delhi,Wrong Info
TXN3588,2024-03-23,U455,6886,Failed,Card,Insurance,Bangalore,Insufficient Balance
TXN3589,2024-10-22,U879,6422,Success,UPI,Money Transfer,Pune,
TXN3590,2024-10-16,U655,4931,Failed,Wallet,Recharge,Pune,Wrong Info
TXN3591,2024-03-10,U798,8845,Success,UPI,Loans,Hyderabad,
TXN3592,2024-05-18,U788,4753,Success,Card,Insurance,Mumbai,
TXN3593,2024-05-31,U234,5686,Failed,Wallet,Insurance,Bangalore,Bank Declined
TXN3594,2024-01-01,U151,5809,Failed,Card,Insurance,Bangalore,Wrong Info
TXN3595,2024-02-21,U475,9038,Success,Wallet,Bills,Hyderabad,
TXN3596,2024-08-27,U386,3137,Success,Wallet,Insurance,Mumbai,
TXN3597,2024-06-26,U829,7859,Success,Wallet,Insurance,Delhi,
TXN3598,2024-12-03,U941,3573,Success,Wallet,Insurance,Pune,
TXN3599,2024-02-14,U117,7252,Failed,Card,Loans,Pune,Insufficient Balance
TXN3600,2024-02-06,U428,1917,Success,Wallet,Recharge,Hyderabad,
TXN3601,2024-04-16,U694,317,Success,Wallet,Recharge,Pune,
TXN3602,2024-05-13,U927,6075,Success,UPI,Insurance,Pune,
TXN3603,2024-04-07,U825,7821,Success,Card,Money Transfer,Mumbai,
TXN3604,2024-01-19,U475,2125,Success,UPI,Loans,Bangalore,
TXN3605,2024-11-28,U904,5809,Success,UPI,Insurance,Pune,
TXN3606,2024-02-11,U245,9664,Failed,Card,Bills,Delhi,Bank Declined
TXN3607,2024-06-07,U666,110,Failed,Wallet,Bills,Hyderabad,Wrong PIN
TXN3608,2024-05-14,U631,149,Success,Wallet,Insurance,Pune,
TXN3609,2024-04-05,U380,5104,Failed,Card,Loans,Hyderabad,Server Error
TXN3610,2024-06-22,U313,6677,Success,Card,Insurance,Mumbai,
TXN3611,2024-01-03,U116,7284,Success,UPI,Bills,Hyderabad,
TXN3612,2024-08-23,U414,4540,Success,Wallet,Loans,Delhi,
TXN3613,2024-02-25,U733,8522,Success,UPI,Loans,Bangalore,
TXN3614,2024-05-23,U617,6271,Failed,UPI,Insurance,Mumbai,Server Error
TXN3615,2024-07-31,U979,6251,Success,UPI,Loans,Pune,
TXN3616,2024-12-09,U608,2905,Success,UPI,Recharge,Bangalore,
TXN3617,2024-01-02,U169,6344,Failed,Card,Insurance,Delhi,Wrong Info
TXN3618,2024-06-07,U955,2570,Failed,UPI,Bills,Mumbai,Insufficient Balance
TXN3619,2024-03-17,U289,7702,Success,Card,Recharge,Hyderabad,
TXN3620,2024-06-01,U759,9894,Success,Wallet,Recharge,Pune,
TXN3621,2024-02-01,U384,4274,Failed,UPI,Recharge,Mumbai,Wrong Info
TXN3622,2024-10-10,U749,8880,Success,UPI,Money Transfer,Mumbai,
TXN3623,2024-10-25,U463,5795,Success,Card,Insurance,Hyderabad,
TXN3624,2024-03-25,U777,3074,Failed,Wallet,Insurance,Pune,Wrong Info
TXN3625,2024-09-02,U418,631,Success,Wallet,Loans,Hyderabad,
TXN3626,2024-05-30,U707,3939,Success,Card,Insurance,Pune,
TXN3627,2024-10-31,U763,1222,Failed,Card,Loans,Bangalore,Wrong PIN
TXN3628,2024-10-31,U929,4885,Failed,Wallet,Insurance,Mumbai,Bank Declined
TXN3629,2024-05-13,U818,2316,Failed,Wallet,Money Transfer,Bangalore,Server Error
TXN3630,2024-08-01,U405,3177,Failed,Card,Money Transfer,Mumbai,Wrong Info
TXN3631,2024-01-16,U855,6508,Success,Wallet,Insurance,Pune,
TXN3632,2024-03-23,U585,9216,Success,Wallet,Loans,Pune,
TXN3633,2024-01-12,U862,9672,Success,UPI,Money Transfer,Bangalore,
TXN3634,2024-12-06,U411,6624,Success,Card,Money Transfer,Mumbai,
TXN3635,2024-10-09,U145,4509,Failed,UPI,Insurance,Delhi,Wrong PIN
TXN3636,2024-04-24,U278,5006,Failed,UPI,Insurance,Pune,Bank Declined
TXN3637,2024-12-29,U653,4071,Failed,UPI,Loans,Mumbai,Insufficient Balance
TXN3638,2024-03-02,U923,2649,Failed,Card,Loans,Delhi,Bank Declined
TXN3639,2024-04-14,U675,4944,Failed,Wallet,Insurance,Pune,Server Error
TXN3640,2024-12-24,U602,9006,Success,UPI,Bills,Hyderabad,
TXN3641,2024-07-31,U407,3668,Failed,Card,Loans,Delhi,Server Error
TXN3642,2024-07-19,U785,6587,Success,Wallet,Recharge,Pune,
TXN3643,2024-07-01,U485,4250,Success,UPI,Bills,Mumbai,
TXN3644,2024-09-26,U874,1952,Failed,UPI,Loans,Hyderabad,Server Error
TXN3645,2024-05-08,U711,3129,Failed,UPI,Insurance,Bangalore,Insufficient Balance
TXN3646,2024-12-27,U570,9650,Success,UPI,Insurance,Pune,
TXN3647,2024-06-12,U964,6423,Success,UPI,Bills,Mumbai,
TXN3648,2024-12-24,U931,4670,Failed,Wallet,Insurance,Bangalore,Insufficient Balance
TXN3649,2024-09-21,U338,3011,Success,UPI,Loans,Hyderabad,
TXN3650,2024-12-26,U762,5275,Success,Wallet,Bills,Mumbai,
TXN3651,2024-10-09,U692,775,Failed,UPI,Loans,Pune,Server Error
TXN3652,2024-02-01,U116,1200,Success,UPI,Bills,Pune,
TXN3653,2024-10-15,U677,509,Failed,Wallet,Recharge,Pune,Server Error
TXN3654,2024-08-09,U336,9030,Failed,Card,Recharge,Delhi,Bank Declined
TXN3655,2024-12-19,U753,6552,Failed,UPI,Recharge,Bangalore,Server Error
TXN3656,2024-05-17,U994,2933,Failed,UPI,Bills,Delhi,Bank Declined
TXN3657,2024-01-11,U420,8571,Failed,UPI,Recharge,Pune,Server Error
TXN3658,2024-06-21,U755,3906,Success,UPI,Loans,Hyderabad,
TXN3659,2024-06-12,U173,3506,Success,Wallet,Recharge,Hyderabad,
TXN3660,2024-10-16,U580,2427,Failed,Card,Insurance,Bangalore,Wrong Info
TXN3661,2024-12-05,U441,8262,Success,Card,Bills,Delhi,
TXN3662,2024-04-11,U766,7653,Success,Wallet,Loans,Mumbai,
TXN3663,2024-06-07,U345,2086,Success,UPI,Loans,Hyderabad,
TXN3664,2024-07-06,U488,3396,Success,Wallet,Loans,Hyderabad,
TXN3665,2024-09-26,U521,2360,Success,UPI,Money Transfer,Hyderabad,
TXN3666,2024-11-07,U408,165,Success,UPI,Money Transfer,Pune,
TXN3667,2024-10-24,U824,9791,Success,UPI,Bills,Hyderabad,
TXN3668,2024-03-03,U542,160,Success,Wallet,Money Transfer,Bangalore,
TXN3669,2024-04-25,U379,9157,Success,Card,Loans,Pune,
TXN3670,2024-02-27,U303,8540,Failed,Wallet,Bills,Mumbai,Wrong Info
TXN3671,2024-08-28,U512,8041,Failed,UPI,Bills,Delhi,Server Error
TXN3672,2024-01-19,U145,8003,Success,UPI,Insurance,Pune,
TXN3673,2024-02-01,U490,3657,Failed,Wallet,Money Transfer,Mumbai,Wrong Info
TXN3674,2024-08-23,U575,9483,Success,UPI,Loans,Hyderabad,
TXN3675,2024-09-04,U111,3612,Failed,Card,Insurance,Mumbai,Server Error
TXN3676,2024-10-01,U497,8532,Failed,Wallet,Loans,Delhi,Wrong Info
TXN3677,2024-06-12,U740,958,Success,Card,Insurance,Hyderabad,
TXN3678,2024-09-12,U277,2405,Success,Card,Recharge,Bangalore,
TXN3679,2024-02-05,U134,7133,Failed,UPI,Bills,Delhi,Wrong PIN
TXN3680,2024-11-29,U795,5628,Failed,Wallet,Loans,Pune,Bank Declined
TXN3681,2024-11-04,U328,8507,Failed,Card,Insurance,Hyderabad,Wrong Info
TXN3682,2024-08-08,U192,6440,Success,Card,Loans,Delhi,
TXN3683,2024-10-07,U400,8639,Failed,Wallet,Insurance,Mumbai,Wrong Info
TXN3684,2024-05-30,U355,5675,Success,Wallet,Money Transfer,Pune,
TXN3685,2024-07-19,U293,8282,Failed,Card,Insurance,Hyderabad,Wrong Info
TXN3686,2024-11-15,U381,8162,Success,Wallet,Insurance,Hyderabad,
TXN3687,2024-03-22,U550,821,Success,Wallet,Money Transfer,Hyderabad,
TXN3688,2024-10-23,U662,196,Failed,UPI,Bills,Mumbai,Wrong PIN
TXN3689,2024-02-22,U554,4853,Failed,Card,Loans,Bangalore,Insufficient Balance
TXN3690,2024-06-24,U903,8259,Success,Wallet,Money Transfer,Delhi,
TXN3691,2024-02-12,U723,9921,Failed,Wallet,Insurance,Delhi,Wrong PIN
TXN3692,2024-08-01,U568,2932,Failed,UPI,Recharge,Hyderabad,Bank Declined
TXN3693,2024-08-13,U846,9922,Success,UPI,Recharge,Mumbai,
TXN3694,2024-11-06,U162,7118,Success,UPI,Recharge,Mumbai,
TXN3695,2024-06-28,U819,4368,Failed,UPI,Loans,Pune,Wrong PIN
TXN3696,2024-12-11,U309,5352,Failed,Card,Insurance,Hyderabad,Wrong Info
TXN3697,2024-11-27,U885,6647,Success,Card,Recharge,Hyderabad,
TXN3698,2024-11-03,U232,8990,Failed,Card,Insurance,Delhi,Wrong PIN
TXN3699,2024-03-20,U299,5725,Failed,UPI,Bills,Mumbai,Insufficient Balance
TXN3700,2024-07-02,U396,3015,Failed,UPI,Bills,Hyderabad,Wrong Info
TXN3701,2024-01-09,U980,8181,Success,Wallet,Insurance,Delhi,
TXN3702,2024-05-04,U517,1716,Success,Wallet,Loans,Pune,
TXN3703,2024-07-18,U126,9315,Success,Card,Bills,Mumbai,
TXN3704,2024-03-19,U348,6944,Success,UPI,Insurance,Delhi,
TXN3705,2024-10-23,U160,2241,Success,UPI,Recharge,Delhi,
TXN3706,2024-04-26,U428,4053,Success,UPI,Money Transfer,Hyderabad,
TXN3707,2024-03-13,U795,6795,Success,Card,Insurance,Bangalore,
TXN3708,2024-05-14,U350,3269,Success,Wallet,Money Transfer,Pune,
TXN3709,2024-03-12,U330,1275,Failed,UPI,Loans,Bangalore,Wrong Info
TXN3710,2024-08-26,U116,4050,Failed,Card,Loans,Pune,Insufficient Balance
TXN3711,2024-04-24,U403,476,Success,Card,Bills,Pune,
TXN3712,2024-02-04,U567,1409,Success,Card,Recharge,Mumbai,
TXN3713,2024-02-22,U886,3445,Failed,UPI,Insurance,Bangalore,Insufficient Balance
TXN3714,2024-11-26,U341,4015,Success,UPI,Loans,Bangalore,
TXN3715,2024-10-19,U890,1280,Success,UPI,Bills,Pune,
TXN3716,2024-10-20,U290,3801,Success,UPI,Recharge,Pune,
TXN3717,2024-11-14,U281,6433,Success,Card,Insurance,Delhi,
TXN3718,2024-06-05,U535,7514,Success,Wallet,Recharge,Delhi,
TXN3719,2024-09-28,U531,231,Failed,Wallet,Money Transfer,Mumbai,Bank Declined
TXN3720,2024-06-20,U149,7235,Success,Card,Insurance,Mumbai,
TXN3721,2024-11-13,U493,9849,Success,Wallet,Recharge,Hyderabad,
TXN3722,2024-04-14,U917,9222,Success,Wallet,Recharge,Delhi,
TXN3723,2024-04-22,U400,3418,Failed,UPI,Bills,Hyderabad,Server Error
TXN3724,2024-06-29,U409,2877,Success,Wallet,Bills,Pune,
TXN3725,2024-03-28,U298,894,Success,UPI,Insurance,Mumbai,
TXN3726,2024-04-01,U953,3997,Success,UPI,Money Transfer,Pune,
TXN3727,2024-11-25,U604,4701,Failed,Wallet,Loans,Delhi,Wrong PIN
TXN3728,2024-09-19,U793,122,Success,Card,Loans,Mumbai,
TXN3729,2024-08-06,U621,5020,Success,Wallet,Bills,Mumbai,
TXN3730,2024-02-01,U730,7278,Failed,Wallet,Recharge,Pune,Bank Declined
TXN3731,2024-04-22,U445,5477,Success,Card,Insurance,Pune,
TXN3732,2024-09-25,U318,4532,Failed,Wallet,Bills,Pune,Insufficient Balance
TXN3733,2024-01-28,U584,2687,Success,Card,Money Transfer,Bangalore,
TXN3734,2024-06-01,U409,1096,Success,Card,Recharge,Bangalore,
TXN3735,2024-09-27,U930,2398,Failed,Wallet,Bills,Hyderabad,Server Error
TXN3736,2024-02-06,U334,7219,Success,Card,Money Transfer,Bangalore,
TXN3737,2024-08-21,U881,916,Failed,Wallet,Recharge,Hyderabad,Server Error
TXN3738,2024-09-10,U274,9167,Success,Wallet,Recharge,Pune,
TXN3739,2024-03-11,U144,8424,Success,Card,Loans,Mumbai,
TXN3740,2024-06-28,U652,621,Success,UPI,Money Transfer,Pune,
TXN3741,2024-11-16,U526,7576,Failed,Card,Recharge,Bangalore,Bank Declined
TXN3742,2024-08-01,U476,868,Failed,Card,Loans,Pune,Wrong Info
TXN3743,2024-03-14,U460,5871,Failed,UPI,Money Transfer,Hyderabad,Wrong PIN
TXN3744,2024-03-06,U988,6269,Failed,UPI,Bills,Pune,Wrong PIN
TXN3745,2024-04-16,U911,552,Failed,Wallet,Recharge,Pune,Server Error
TXN3746,2024-09-25,U712,8421,Success,Card,Recharge,Delhi,
TXN3747,2024-03-07,U829,7250,Success,Card,Bills,Bangalore,
TXN3748,2024-07-24,U910,7250,Success,UPI,Money Transfer,Pune,
TXN3749,2024-10-24,U136,3545,Success,UPI,Loans,Hyderabad,
TXN3750,2024-02-01,U979,2784,Failed,Card,Loans,Bangalore,Wrong Info
TXN3751,2024-01-11,U775,420,Failed,Card,Loans,Bangalore,Insufficient Balance
TXN3752,2024-09-14,U540,9270,Success,UPI,Bills,Pune,
TXN3753,2024-05-07,U809,2609,Failed,Wallet,Loans,Bangalore,Server Error
TXN3754,2024-10-17,U203,6394,Success,Card,Bills,Pune,
TXN3755,2024-10-04,U685,2679,Failed,Wallet,Bills,Bangalore,Insufficient Balance
TXN3756,2024-12-30,U359,2736,Success,Card,Loans,Pune,
TXN3757,2024-07-09,U318,4268,Failed,Wallet,Insurance,Mumbai,Server Error
TXN3758,2024-05-17,U490,6156,Failed,Wallet,Bills,Pune,Wrong Info
TXN3759,2024-07-21,U608,4443,Success,Wallet,Money Transfer,Pune,
TXN3760,2024-12-07,U757,5580,Success,Wallet,Recharge,Hyderabad,
TXN3761,2024-07-15,U549,1520,Failed,Card,Bills,Pune,Wrong PIN
TXN3762,2024-08-23,U264,272,Success,Card,Bills,Bangalore,
TXN3763,2024-06-03,U549,994,Success,Card,Insurance,Mumbai,
TXN3764,2024-03-10,U755,456,Failed,UPI,Recharge,Pune,Server Error
TXN3765,2024-08-14,U209,7038,Failed,UPI,Loans,Mumbai,Wrong PIN
TXN3766,2024-03-28,U501,9561,Failed,UPI,Bills,Bangalore,Wrong PIN
TXN3767,2024-08-12,U212,4873,Success,Card,Recharge,Pune,
TXN3768,2024-12-15,U288,2271,Failed,UPI,Money Transfer,Pune,Wrong PIN
TXN3769,2024-04-13,U333,7164,Failed,Wallet,Loans,Bangalore,Server Error
TXN3770,2024-12-15,U985,5944,Failed,Wallet,Recharge,Pune,Bank Declined
TXN3771,2024-04-30,U635,4905,Failed,Card,Bills,Mumbai,Server Error
TXN3772,2024-07-27,U577,484,Success,Card,Loans,Delhi,
TXN3773,2024-12-17,U577,3189,Success,Wallet,Insurance,Mumbai,
TXN3774,2024-09-17,U392,3841,Success,Card,Recharge,Mumbai,
TXN3775,2024-05-14,U389,3265,Success,Card,Loans,Mumbai,
TXN3776,2024-03-02,U538,1230,Failed,Wallet,Loans,Delhi,Wrong Info
TXN3777,2024-01-17,U871,4096,Success,UPI,Money Transfer,Delhi,
TXN3778,2024-04-10,U556,7166,Failed,Wallet,Insurance,Bangalore,Insufficient Balance
TXN3779,2024-12-29,U643,9701,Success,Wallet,Insurance,Delhi,
TXN3780,2024-04-19,U738,9481,Failed,UPI,Money Transfer,Pune,Wrong Info
TXN3781,2024-12-11,U399,2735,Success,UPI,Recharge,Delhi,
TXN3782,2024-03-13,U176,531,Success,Wallet,Recharge,Delhi,
TXN3783,2024-01-26,U380,1481,Success,Wallet,Recharge,Bangalore,
TXN3784,2024-02-01,U373,6159,Failed,UPI,Loans,Bangalore,Insufficient Balance
TXN3785,2024-09-27,U969,6495,Success,Card,Insurance,Hyderabad,
TXN3786,2024-09-20,U735,2116,Success,Card,Money Transfer,Mumbai,
TXN3787,2024-07-12,U789,3182,Failed,Card,Insurance,Pune,Server Error
TXN3788,2024-08-27,U994,8754,Success,Card,Money Transfer,Hyderabad,
TXN3789,2024-06-04,U351,403,Failed,Wallet,Money Transfer,Bangalore,Server Error
TXN3790,2024-04-10,U860,791,Success,UPI,Bills,Mumbai,
